NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2016-01-01,.465                                                           
AL012,2016-01-01,-.434                                                          
AL013,2016-01-01,-.3425                                                         
AL014,2016-01-01,.017                                                           
AL015,2016-01-01,-.678                                                          
AL021,2016-01-01,.602                                                           
AL022,2016-01-01,.0925                                                          
AL031,2016-01-01,.697                                                           
AL032,2016-01-01,.2765                                                          
AL033,2016-01-01,.397                                                           
AL034,2016-01-01,.365                                                           
AL035,2016-01-01,.252                                                           
AT111,2016-01-01,-.7745                                                         
AT112,2016-01-01,-.0095                                                         
AT113,2016-01-01,-1.16                                                          
AT121,2016-01-01,-.975                                                          
AT122,2016-01-01,-.769                                                          
AT123,2016-01-01,-.06                                                           
AT124,2016-01-01,-.226                                                          
AT125,2016-01-01,.283                                                           
AT126,2016-01-01,.18                                                            
AT127,2016-01-01,.018                                                           
AT130,2016-01-01,.132                                                           
AT211,2016-01-01,-1.385                                                         
AT212,2016-01-01,-1.665                                                         
AT213,2016-01-01,-1.45                                                          
AT221,2016-01-01,-1.37                                                          
AT222,2016-01-01,-2.22                                                          
AT223,2016-01-01,-1.82                                                          
AT224,2016-01-01,-1.16                                                          
AT225,2016-01-01,-1.141                                                         
AT226,2016-01-01,-1.83                                                          
AT311,2016-01-01,-1.69                                                          
AT312,2016-01-01,-1.415                                                         
AT313,2016-01-01,-.9305                                                         
AT314,2016-01-01,-2.12                                                          
AT315,2016-01-01,-2.39                                                          
AT321,2016-01-01,-1.825                                                         
AT322,2016-01-01,-2.59                                                          
AT323,2016-01-01,-2.46                                                          
AT331,2016-01-01,-1.36                                                          
AT332,2016-01-01,-1.515                                                         
AT333,2016-01-01,-1.66                                                          
AT334,2016-01-01,-1.37                                                          
AT335,2016-01-01,-2.42                                                          
AT341,2016-01-01,-1.29                                                          
AT342,2016-01-01,-1.01                                                          
BE100,2016-01-01,.278                                                           
BE211,2016-01-01,.454                                                           
BE212,2016-01-01,.424                                                           
BE213,2016-01-01,.4005                                                          
BE223,2016-01-01,.437                                                           
BE224,2016-01-01,.381                                                           
BE225,2016-01-01,.4465                                                          
BE231,2016-01-01,.329                                                           
BE232,2016-01-01,.3995                                                          
BE233,2016-01-01,.53                                                            
BE234,2016-01-01,.3995                                                          
BE235,2016-01-01,.3235                                                          
BE236,2016-01-01,.495                                                           
BE241,2016-01-01,.343                                                           
BE242,2016-01-01,.362                                                           
BE251,2016-01-01,.53                                                            
BE252,2016-01-01,.469                                                           
BE253,2016-01-01,.636                                                           
BE254,2016-01-01,.509                                                           
BE255,2016-01-01,.33                                                            
BE256,2016-01-01,.4195                                                          
BE257,2016-01-01,.4135                                                          
BE258,2016-01-01,.356                                                           
BE310,2016-01-01,.352                                                           
BE323,2016-01-01,.245                                                           
BE328,2016-01-01,.579                                                           
BE329,2016-01-01,.271                                                           
BE32A,2016-01-01,.361                                                           
BE32B,2016-01-01,.307                                                           
BE32C,2016-01-01,.352                                                           
BE32D,2016-01-01,.238                                                           
BE331,2016-01-01,.422                                                           
BE332,2016-01-01,.498                                                           
BE334,2016-01-01,.428                                                           
BE335,2016-01-01,.465                                                           
BE336,2016-01-01,.306                                                           
BE341,2016-01-01,.1135                                                          
BE342,2016-01-01,.235                                                           
BE343,2016-01-01,.451                                                           
BE344,2016-01-01,.371                                                           
BE345,2016-01-01,.225                                                           
BE351,2016-01-01,.373                                                           
BE352,2016-01-01,.3755                                                          
BE353,2016-01-01,.214                                                           
BG311,2016-01-01,.659                                                           
BG312,2016-01-01,.7025                                                          
BG313,2016-01-01,.8255                                                          
BG314,2016-01-01,.816                                                           
BG315,2016-01-01,.777                                                           
BG321,2016-01-01,.7015                                                          
BG322,2016-01-01,.795                                                           
BG323,2016-01-01,.5375                                                          
BG324,2016-01-01,.572                                                           
BG325,2016-01-01,.7895                                                          
BG331,2016-01-01,.375                                                           
BG332,2016-01-01,.5195                                                          
BG333,2016-01-01,.5415                                                          
BG334,2016-01-01,.5055                                                          
BG341,2016-01-01,.5065                                                          
BG342,2016-01-01,.7885                                                          
BG343,2016-01-01,1.009                                                          
BG344,2016-01-01,1.0205                                                         
BG411,2016-01-01,.9345                                                          
BG412,2016-01-01,.798                                                           
BG413,2016-01-01,.562                                                           
BG414,2016-01-01,.927                                                           
BG415,2016-01-01,.856                                                           
BG421,2016-01-01,1.167                                                          
BG422,2016-01-01,1.236                                                          
BG423,2016-01-01,.897                                                           
BG424,2016-01-01,.6445                                                          
BG425,2016-01-01,1.1595                                                         
CH011,2016-01-01,-.288                                                          
CH012,2016-01-01,-.5185                                                         
CH013,2016-01-01,-.263                                                          
CH021,2016-01-01,-.3195                                                         
CH022,2016-01-01,-.0575                                                         
CH023,2016-01-01,-.355                                                          
CH024,2016-01-01,-.4255                                                         
CH025,2016-01-01,-.3145                                                         
CH031,2016-01-01,-.122                                                          
CH032,2016-01-01,-.314                                                          
CH033,2016-01-01,-.585                                                          
CH040,2016-01-01,-.641                                                          
CH051,2016-01-01,-1.04                                                          
CH052,2016-01-01,-.6115                                                         
CH053,2016-01-01,-.885                                                          
CH054,2016-01-01,-.947                                                          
CH055,2016-01-01,-.916                                                          
CH056,2016-01-01,-1.054                                                         
CH057,2016-01-01,-.722                                                          
CH061,2016-01-01,-.5205                                                         
CH062,2016-01-01,-.941                                                          
CH063,2016-01-01,-.82                                                           
CH064,2016-01-01,-.4485                                                         
CH065,2016-01-01,-.701                                                          
CH066,2016-01-01,-.7055                                                         
CH070,2016-01-01,-.6985                                                         
CY000,2016-01-01,-.6955                                                         
CZ010,2016-01-01,.513                                                           
CZ020,2016-01-01,.1035                                                          
CZ031,2016-01-01,-.394                                                          
CZ032,2016-01-01,-.3225                                                         
CZ041,2016-01-01,-.514                                                          
CZ042,2016-01-01,-.136                                                          
CZ051,2016-01-01,.018                                                           
CZ052,2016-01-01,-.301                                                          
CZ053,2016-01-01,-.093                                                          
CZ063,2016-01-01,-.117                                                          
CZ064,2016-01-01,.047                                                           
CZ071,2016-01-01,-1.22                                                          
CZ072,2016-01-01,-.7135                                                         
CZ080,2016-01-01,-1.86                                                          
DE111,2016-01-01,-.459                                                          
DE112,2016-01-01,-.4705                                                         
DE113,2016-01-01,-.4355                                                         
DE114,2016-01-01,-.525                                                          
DE115,2016-01-01,-.452                                                          
DE116,2016-01-01,-.552                                                          
DE117,2016-01-01,-.5115                                                         
DE118,2016-01-01,-.444                                                          
DE119,2016-01-01,-.578                                                          
DE11A,2016-01-01,-.618                                                          
DE11B,2016-01-01,-.375                                                          
DE11C,2016-01-01,-.557                                                          
DE11D,2016-01-01,-.643                                                          
DE121,2016-01-01,-.284                                                          
DE122,2016-01-01,-.382                                                          
DE123,2016-01-01,-.34                                                           
DE124,2016-01-01,-.288                                                          
DE125,2016-01-01,-.0985                                                         
DE126,2016-01-01,.09                                                            
DE127,2016-01-01,-.343                                                          
DE128,2016-01-01,-.131                                                          
DE129,2016-01-01,-.4105                                                         
DE12A,2016-01-01,-.368                                                          
DE12B,2016-01-01,-.347                                                          
DE12C,2016-01-01,-.373                                                          
DE131,2016-01-01,-.331                                                          
DE132,2016-01-01,-.348                                                          
DE133,2016-01-01,-.348                                                          
DE134,2016-01-01,-.487                                                          
DE135,2016-01-01,-.545                                                          
DE136,2016-01-01,-.5855                                                         
DE137,2016-01-01,-.545                                                          
DE138,2016-01-01,-.5815                                                         
DE139,2016-01-01,-.325                                                          
DE13A,2016-01-01,-.605                                                          
DE141,2016-01-01,-.454                                                          
DE142,2016-01-01,-.4185                                                         
DE143,2016-01-01,-.3935                                                         
DE144,2016-01-01,-.713                                                          
DE145,2016-01-01,-.649                                                          
DE146,2016-01-01,-.7205                                                         
DE147,2016-01-01,-.722                                                          
DE148,2016-01-01,-.795                                                          
DE149,2016-01-01,-.532                                                          
DE211,2016-01-01,-.339                                                          
DE212,2016-01-01,-1.0395                                                        
DE213,2016-01-01,-1.95                                                          
DE214,2016-01-01,-1.665                                                         
DE215,2016-01-01,-2.63                                                          
DE216,2016-01-01,-1.82                                                          
DE217,2016-01-01,-.463                                                          
DE218,2016-01-01,-1.69                                                          
DE219,2016-01-01,-.3995                                                         
DE21A,2016-01-01,-1.0595                                                        
DE21B,2016-01-01,-.408                                                          
DE21C,2016-01-01,-.805                                                          
DE21D,2016-01-01,-1.655                                                         
DE21E,2016-01-01,-.9425                                                         
DE21F,2016-01-01,-2.37                                                          
DE21G,2016-01-01,-1.335                                                         
DE21H,2016-01-01,-1.28                                                          
DE21I,2016-01-01,-.401                                                          
DE21J,2016-01-01,-.406                                                          
DE21K,2016-01-01,-1.95                                                          
DE21L,2016-01-01,-1.0845                                                        
DE21M,2016-01-01,-2.015                                                         
DE21N,2016-01-01,-1.32                                                          
DE221,2016-01-01,-.403                                                          
DE222,2016-01-01,-.969                                                          
DE223,2016-01-01,-.702                                                          
DE224,2016-01-01,-1.05                                                          
DE225,2016-01-01,-.969                                                          
DE226,2016-01-01,-.305                                                          
DE227,2016-01-01,-.607                                                          
DE228,2016-01-01,-1.0295                                                        
DE229,2016-01-01,-.916                                                          
DE22A,2016-01-01,-1.135                                                         
DE22B,2016-01-01,-.5855                                                         
DE22C,2016-01-01,-.919                                                          
DE231,2016-01-01,-.108                                                          
DE232,2016-01-01,-.346                                                          
DE233,2016-01-01,-.014                                                          
DE234,2016-01-01,-.133                                                          
DE235,2016-01-01,-.3375                                                         
DE236,2016-01-01,-.289                                                          
DE237,2016-01-01,-.133                                                          
DE238,2016-01-01,-.305                                                          
DE239,2016-01-01,-.1175                                                         
DE23A,2016-01-01,-.2105                                                         
DE241,2016-01-01,-.436                                                          
DE242,2016-01-01,-.351                                                          
DE243,2016-01-01,-.686                                                          
DE244,2016-01-01,-.54                                                           
DE245,2016-01-01,-.436                                                          
DE246,2016-01-01,-.351                                                          
DE247,2016-01-01,-.607                                                          
DE248,2016-01-01,-.415                                                          
DE249,2016-01-01,-.5025                                                         
DE24A,2016-01-01,-.6675                                                         
DE24B,2016-01-01,-.4655                                                         
DE24C,2016-01-01,-.5                                                            
DE24D,2016-01-01,-.3275                                                         
DE251,2016-01-01,-.6175                                                         
DE252,2016-01-01,-.4535                                                         
DE253,2016-01-01,-.475                                                          
DE254,2016-01-01,-.431                                                          
DE255,2016-01-01,-.5075                                                         
DE256,2016-01-01,-.631                                                          
DE257,2016-01-01,-.432                                                          
DE258,2016-01-01,-.53                                                           
DE259,2016-01-01,-.2225                                                         
DE25A,2016-01-01,-.491                                                          
DE25B,2016-01-01,-.414                                                          
DE25C,2016-01-01,-.5005                                                         
DE261,2016-01-01,.181                                                           
DE262,2016-01-01,-.178                                                          
DE263,2016-01-01,-.317                                                          
DE264,2016-01-01,.1235                                                          
DE265,2016-01-01,-.088                                                          
DE266,2016-01-01,-.334                                                          
DE267,2016-01-01,-.41                                                           
DE268,2016-01-01,-.412                                                          
DE269,2016-01-01,-.039                                                          
DE26A,2016-01-01,-.1055                                                         
DE26B,2016-01-01,-.316                                                          
DE26C,2016-01-01,-.351                                                          
DE271,2016-01-01,-.356                                                          
DE272,2016-01-01,-.959                                                          
DE273,2016-01-01,-1.093                                                         
DE274,2016-01-01,-.8125                                                         
DE275,2016-01-01,-.383                                                          
DE276,2016-01-01,-.434                                                          
DE277,2016-01-01,-.434                                                          
DE278,2016-01-01,-.593                                                          
DE279,2016-01-01,-.66                                                           
DE27A,2016-01-01,-1.01                                                          
DE27B,2016-01-01,-1.0195                                                        
DE27C,2016-01-01,-.8125                                                         
DE27D,2016-01-01,-.4745                                                         
DE27E,2016-01-01,-1.2                                                           
DE300,2016-01-01,.537                                                           
DE401,2016-01-01,.6015                                                          
DE402,2016-01-01,.015                                                           
DE403,2016-01-01,-.081                                                          
DE404,2016-01-01,.4835                                                          
DE405,2016-01-01,.515                                                           
DE406,2016-01-01,.296                                                           
DE407,2016-01-01,.4665                                                          
DE408,2016-01-01,.569                                                           
DE409,2016-01-01,.126                                                           
DE40A,2016-01-01,.586                                                           
DE40B,2016-01-01,.486                                                           
DE40C,2016-01-01,.038                                                           
DE40D,2016-01-01,.551                                                           
DE40E,2016-01-01,.539                                                           
DE40F,2016-01-01,.4985                                                          
DE40G,2016-01-01,-.1055                                                         
DE40H,2016-01-01,.416                                                           
DE40I,2016-01-01,.172                                                           
DE501,2016-01-01,.744                                                           
DE502,2016-01-01,.6065                                                          
DE600,2016-01-01,.731                                                           
DE711,2016-01-01,.179                                                           
DE712,2016-01-01,.215                                                           
DE713,2016-01-01,.215                                                           
DE714,2016-01-01,.3365                                                          
DE715,2016-01-01,.104                                                           
DE716,2016-01-01,.142                                                           
DE717,2016-01-01,.212                                                           
DE718,2016-01-01,.304                                                           
DE719,2016-01-01,.191                                                           
DE71A,2016-01-01,.235                                                           
DE71B,2016-01-01,.007                                                           
DE71C,2016-01-01,.207                                                           
DE71D,2016-01-01,.399                                                           
DE71E,2016-01-01,.223                                                           
DE721,2016-01-01,.437                                                           
DE722,2016-01-01,.345                                                           
DE723,2016-01-01,.388                                                           
DE724,2016-01-01,.378                                                           
DE725,2016-01-01,.534                                                           
DE731,2016-01-01,.334                                                           
DE732,2016-01-01,.155                                                           
DE733,2016-01-01,.285                                                           
DE734,2016-01-01,.365                                                           
DE735,2016-01-01,.508                                                           
DE736,2016-01-01,.358                                                           
DE737,2016-01-01,.202                                                           
DE803,2016-01-01,.4215                                                          
DE804,2016-01-01,.129                                                           
DE80J,2016-01-01,.398                                                           
DE80K,2016-01-01,.3445                                                          
DE80L,2016-01-01,.6285                                                          
DE80M,2016-01-01,.318                                                           
DE80N,2016-01-01,.134                                                           
DE80O,2016-01-01,.392                                                           
DE911,2016-01-01,.8845                                                          
DE912,2016-01-01,.783                                                           
DE913,2016-01-01,.9625                                                          
DE914,2016-01-01,1.026                                                          
DE916,2016-01-01,.4935                                                          
DE917,2016-01-01,.929                                                           
DE918,2016-01-01,.372                                                           
DE91A,2016-01-01,.8615                                                          
DE91B,2016-01-01,.8035                                                          
DE91C,2016-01-01,.271                                                           
DE922,2016-01-01,.917                                                           
DE923,2016-01-01,.59                                                            
DE925,2016-01-01,.646                                                           
DE926,2016-01-01,.464                                                           
DE927,2016-01-01,.9595                                                          
DE928,2016-01-01,.749                                                           
DE929,2016-01-01,.921                                                           
DE931,2016-01-01,1.169                                                          
DE932,2016-01-01,.666                                                           
DE933,2016-01-01,1.023                                                          
DE934,2016-01-01,.59                                                            
DE935,2016-01-01,.6775                                                          
DE936,2016-01-01,.726                                                           
DE937,2016-01-01,1.0045                                                         
DE938,2016-01-01,1.2195                                                         
DE939,2016-01-01,.669                                                           
DE93A,2016-01-01,1.072                                                          
DE93B,2016-01-01,1.201                                                          
DE941,2016-01-01,.744                                                           
DE942,2016-01-01,.1695                                                          
DE943,2016-01-01,.598                                                           
DE944,2016-01-01,.619                                                           
DE945,2016-01-01,.451                                                           
DE946,2016-01-01,.455                                                           
DE947,2016-01-01,.2135                                                          
DE948,2016-01-01,.442                                                           
DE949,2016-01-01,.417                                                           
DE94A,2016-01-01,.451                                                           
DE94B,2016-01-01,.559                                                           
DE94C,2016-01-01,.201                                                           
DE94D,2016-01-01,.7005                                                          
DE94E,2016-01-01,.6145                                                          
DE94F,2016-01-01,.603                                                           
DE94G,2016-01-01,.571                                                           
DE94H,2016-01-01,.289                                                           
DEA11,2016-01-01,.4895                                                          
DEA12,2016-01-01,.681                                                           
DEA13,2016-01-01,.617                                                           
DEA14,2016-01-01,.5505                                                          
DEA15,2016-01-01,.4775                                                          
DEA16,2016-01-01,.577                                                           
DEA17,2016-01-01,.6965                                                          
DEA18,2016-01-01,.2085                                                          
DEA19,2016-01-01,.2965                                                          
DEA1A,2016-01-01,.392                                                           
DEA1B,2016-01-01,.584                                                           
DEA1C,2016-01-01,.467                                                           
DEA1D,2016-01-01,.4775                                                          
DEA1E,2016-01-01,.5255                                                          
DEA1F,2016-01-01,.751                                                           
DEA22,2016-01-01,.3675                                                          
DEA23,2016-01-01,.339                                                           
DEA24,2016-01-01,.2965                                                          
DEA26,2016-01-01,.4845                                                          
DEA27,2016-01-01,.357                                                           
DEA28,2016-01-01,.195                                                           
DEA29,2016-01-01,.517                                                           
DEA2A,2016-01-01,.181                                                           
DEA2B,2016-01-01,.273                                                           
DEA2C,2016-01-01,.339                                                           
DEA2D,2016-01-01,.558                                                           
DEA31,2016-01-01,.816                                                           
DEA32,2016-01-01,.6805                                                          
DEA33,2016-01-01,1.038                                                          
DEA34,2016-01-01,.755                                                           
DEA35,2016-01-01,.91                                                            
DEA36,2016-01-01,.7855                                                          
DEA37,2016-01-01,.7585                                                          
DEA38,2016-01-01,.964                                                           
DEA41,2016-01-01,.621                                                           
DEA42,2016-01-01,.777                                                           
DEA43,2016-01-01,.6165                                                          
DEA44,2016-01-01,.437                                                           
DEA45,2016-01-01,.592                                                           
DEA46,2016-01-01,.664                                                           
DEA47,2016-01-01,.5735                                                          
DEA51,2016-01-01,.6805                                                          
DEA52,2016-01-01,.6925                                                          
